t_ms,chipC,skinC,modemC,freqMhz,maxMhz,nomMaxMhz,cores,gpuPct,headroomPct,thermalStatus,fps,mbps,latMs,lossPct,frameTgtMs,frameActMs,battLevel,battCurMa,battMv,action,load,netTier
120763,59.8,37.6,52.1,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,555.6,47.0,-373.0,3685.0,-1,1.00,0
122771,59.8,37.6,52.1,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.3,47.0,-311.0,3685.0,-1,1.00,0
124808,58.9,37.6,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,574.0,47.0,-268.0,3685.0,-1,1.00,0
126816,58.9,37.6,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,581.7,47.0,-281.0,3685.0,-1,1.00,0
128830,58.9,37.6,52.1,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,553.9,47.0,-312.0,3685.0,-1,1.00,0
130845,58.7,37.6,52.1,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,597.3,47.0,-391.0,3685.0,-1,1.00,0
132853,58.5,37.6,51.7,2011,2011,3442,8,0.0,80.8,2,1.9,0.0,-1.0,-1.0,7.8,519.5,47.0,-413.0,3685.0,-1,1.00,0
134862,58.9,37.6,52.1,2011,2011,3442,8,0.0,80.8,2,1.6,0.0,-1.0,-1.0,7.8,617.8,47.0,-419.0,3685.0,-1,1.00,0
136871,59.3,37.6,52.1,2011,2011,3442,8,0.0,80.8,2,1.9,0.0,-1.0,-1.0,7.8,535.7,47.0,-430.0,3685.0,-1,1.00,0
138879,59.3,37.6,51.7,2011,2011,3442,8,0.0,80.8,2,1.6,0.0,-1.0,-1.0,7.8,618.2,47.0,-420.0,3685.0,-1,1.00,0
140888,58.9,37.7,51.7,2011,2011,3442,8,0.0,80.8,2,1.9,0.0,-1.0,-1.0,7.8,535.5,47.0,-271.0,3685.0,-1,1.00,0
142899,58.5,37.6,51.3,2011,2011,3442,8,0.0,80.8,2,1.6,0.0,-1.0,-1.0,7.8,618.2,47.0,-449.0,3685.0,-1,1.00,0
144907,58.9,37.6,51.7,2011,2011,3442,8,0.0,80.8,2,1.9,0.0,-1.0,-1.0,7.8,536.3,47.0,-328.0,3685.0,-1,1.00,0
146915,61.7,37.7,54.0,2011,2011,3442,8,60.8,80.8,2,1.5,0.0,-1.0,-1.0,7.8,669.7,47.0,-781.0,3685.0,-1,1.00,0
148962,62.1,37.7,54.4,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.0,47.0,-564.0,3685.0,-1,1.00,0
150977,61.2,37.7,53.2,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,565.0,47.0,-500.0,3685.0,-1,1.00,0
152995,59.7,37.7,53.2,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,596.4,47.0,-313.0,3685.0,-1,1.00,0
155004,59.7,37.7,53.2,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,557.0,47.0,-551.0,3685.0,-1,1.00,0
157013,59.7,37.7,52.5,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.0,47.0,-495.0,3685.0,-1,1.00,0
159038,59.7,37.7,52.5,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.2,47.0,-359.0,3685.0,-1,1.00,0
161051,59.3,37.7,52.1,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,600.3,47.0,-308.0,3685.0,-1,1.00,0
163059,59.0,37.7,52.1,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,555.0,47.0,-436.0,3685.0,-1,1.00,0
165070,59.0,37.7,52.1,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.3,47.0,-325.0,3685.0,-1,1.00,0
167079,58.9,37.7,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.5,47.0,-264.0,3685.0,-1,1.00,0
169087,59.4,37.7,52.1,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,574.0,47.0,-554.0,3685.0,-1,1.00,0
171098,59.3,37.7,52.1,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,574.0,47.0,-400.0,3685.0,-1,1.00,0
173107,58.7,37.7,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.8,47.0,-255.0,3685.0,-1,1.00,0
175116,58.9,37.7,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.0,47.0,-274.0,3687.0,-1,1.00,0
177125,58.7,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.2,47.0,-422.0,3687.0,-1,1.00,0
179138,57.5,37.8,51.3,1613,2011,3442,8,7.8,80.8,2,1.6,0.0,-1.0,-1.0,7.8,618.5,47.0,-342.0,3687.0,-1,1.00,0
181176,59.0,37.8,52.1,2011,2011,3442,8,0.0,80.8,2,1.6,0.0,-1.0,-1.0,7.8,619.4,47.0,-428.0,3687.0,-1,1.00,0
183186,58.7,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,582.0,47.0,-378.0,3687.0,-1,1.00,0
185195,59.0,37.8,52.1,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.6,47.0,-466.0,3687.0,-1,1.00,0
187205,58.9,37.8,52.1,2011,2011,3442,8,0.0,80.8,2,1.9,0.0,-1.0,-1.0,7.8,535.7,47.0,-433.0,3687.0,-1,1.00,0
189214,59.4,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.9,47.0,-401.0,3687.0,-1,1.00,0
191224,59.0,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.2,47.0,-410.0,3687.0,-1,1.00,0
193254,59.4,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.6,0.0,-1.0,-1.0,7.8,618.2,47.0,-454.0,3687.0,-1,1.00,0
195279,59.4,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.9,0.0,-1.0,-1.0,7.8,528.3,47.0,-358.0,3687.0,-1,1.00,0
197288,58.5,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.0,47.0,-413.0,3687.0,-1,1.00,0
199297,58.9,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.5,47.0,-415.0,3687.0,-1,1.00,0
201305,58.5,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.0,47.0,-418.0,3687.0,-1,1.00,0
203320,58.7,37.8,51.3,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.2,47.0,-268.0,3687.0,-1,1.00,0
205328,58.5,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,596.7,47.0,-397.0,3687.0,-1,1.00,0
207681,58.5,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.2,47.0,-352.0,3687.0,-1,1.00,0
209696,58.5,37.8,51.3,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,588.0,47.0,-339.0,3687.0,-1,1.00,0
211709,58.5,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,556.1,47.0,-413.0,3687.0,-1,1.00,0
213747,58.5,37.8,51.3,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,596.1,47.0,-362.0,3687.0,-1,1.00,0
215756,58.5,37.8,51.3,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,543.5,47.0,-239.0,3687.0,-1,1.00,0
217765,58.5,37.8,51.3,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.3,47.0,-492.0,3687.0,-1,1.00,0
219774,58.5,37.8,51.3,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.5,47.0,-404.0,3687.0,-1,1.00,0
221783,58.9,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.0,47.0,-392.0,3687.0,-1,1.00,0
223792,58.5,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.9,0.0,-1.0,-1.0,7.8,536.0,47.0,-379.0,3687.0,-1,1.00,0
225802,59.0,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.7,0.0,-1.0,-1.0,7.8,595.3,47.0,-411.0,3687.0,-1,1.00,0
227811,58.7,37.8,51.7,2011,2011,3442,8,0.0,80.8,2,1.8,0.0,-1.0,-1.0,7.8,554.2,47.0,-386.0,3687.0,-1,1.00,0
